Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408074,0.5557142857142857,-0.140625,0.3911361416329463,-0.028125,0.0,,68
1743408074,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.5017142857142858,-0.14270833333333333,0.39171125961657893,-0.028541666666666667,0.0,,68
1743408075,0.5308571428571428,-0.146875,0.38779703237175156,-0.029375000000000002,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.0,0.0,0.0,0.0,0.0,,68
1743408075,0.5254285714285715,-0.178125,0.3859274817933744,-0.035625000000000004,0.0,,68
1743408075,0.5165714285714286,-0.18541666666666667,0.3883327124011918,-0.037083333333333336,0.0,,68
1743408075,0.4675714285714285,-0.184375,0.3859662694900021,-0.036875000000000005,0.0,,68
1743408075,0.5161428571428571,-0.19791666666666666,0.3816095627666933,-0.03958333333333333,0.0,,68
1743408075,0.5384285714285715,-0.2125,0.3851199708291601,-0.0425,0.0,,68
1743408075,0.5192857142857144,-0.21354166666666666,0.3839359960615662,-0.042708333333333334,0.0,,68
1743408075,0.5422857142857144,-0.21770833333333334,0.38173549505297477,-0.04354166666666667,0.0,,68
